2023-12-18;21:10:21;ncalls;tottime;percall;cumtime;percall;filename:lineno(function)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:143(__init__)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:147(__enter__)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:151(__exit__)
2023-12-18;21:10:21;18;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:157(_get_module_lock)
2023-12-18;21:10:21;18;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:176(cb)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:194(_lock_unlock_module)
2023-12-18;21:10:21;6/2;0.000;0.000;0.033;0.017;<frozen;importlib._bootstrap>:211(_call_with_frames_removed)
2023-12-18;21:10:21;73;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:222(_verbose_message)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:342(__init__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:35(_new_module)
2023-12-18;21:10:21;9;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:376(cached)
2023-12-18;21:10:21;7;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:389(parent)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:397(has_location)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:477(_init_module_attrs)
2023-12-18;21:10:21;5;0.000;0.000;0.025;0.005;<frozen;importlib._bootstrap>:549(module_from_spec)
2023-12-18;21:10:21;18;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:58(__init__)
2023-12-18;21:10:21;5/2;0.000;0.000;0.034;0.017;<frozen;importlib._bootstrap>:650(_load_unlocked)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:725(find_spec)
2023-12-18;21:10:21;18;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:78(acquire)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:800(find_spec)
2023-12-18;21:10:21;19;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:863(__enter__)
2023-12-18;21:10:21;19;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:867(__exit__)
2023-12-18;21:10:21;6;0.000;0.000;0.015;0.003;<frozen;importlib._bootstrap>:890(_find_spec)
2023-12-18;21:10:21;7;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap>:937(_sanity_check)
2023-12-18;21:10:21;6/3;0.000;0.000;0.044;0.015;<frozen;importlib._bootstrap>:956(_find_and_load_unlocked)
2023-12-18;21:10:21;12/9;0.000;0.000;0.045;0.005;<frozen;importlib._bootstrap>:986(_find_and_load)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1024(get_filename)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1029(get_data)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1070(path_stats)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1148(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.024;0.024;<frozen;importlib._bootstrap_external>:1164(create_module)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1172(exec_module)
2023-12-18;21:10:21;71;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:121(_path_join)
2023-12-18;21:10:21;71;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:123(<listcomp>)
2023-12-18;21:10:21;8;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:127(_path_split)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:129(<genexpr>)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1317(_path_hooks)
2023-12-18;21:10:21;19;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1330(_path_importer_cache)
2023-12-18;21:10:21;28;0.000;0.000;0.009;0.000;<frozen;importlib._bootstrap_external>:135(_path_stat)
2023-12-18;21:10:21;6;0.000;0.000;0.014;0.002;<frozen;importlib._bootstrap_external>:1367(_get_spec)
2023-12-18;21:10:21;6;0.000;0.000;0.014;0.002;<frozen;importlib._bootstrap_external>:1399(find_spec)
2023-12-18;21:10:21;9;0.000;0.000;0.009;0.001;<frozen;importlib._bootstrap_external>:145(_path_is_mode_type)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1459(__init__)
2023-12-18;21:10:21;8;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1465(<genexpr>)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1493(_get_spec)
2023-12-18;21:10:21;14;0.001;0.000;0.014;0.001;<frozen;importlib._bootstrap_external>:1498(find_spec)
2023-12-18;21:10:21;8;0.000;0.000;0.009;0.001;<frozen;importlib._bootstrap_external>:154(_path_isfile)
2023-12-18;21:10:21;1;0.000;0.000;0.004;0.004;<frozen;importlib._bootstrap_external>:1549(_fill_cache)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:159(_path_isdir)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:175(_path_isabs)
2023-12-18;21:10:21;8;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:354(cache_from_source)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:484(_get_cached)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:516(_check_name_wrapper)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:553(_classify_pyc)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:586(_validate_timestamp_pyc)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:638(_compile_bytecode)
2023-12-18;21:10:21;14;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:68(_relax_case)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:689(spec_from_file_location)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:79(_unpack_uint32)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:834(create_module)
2023-12-18;21:10:21;4/2;0.000;0.000;0.034;0.017;<frozen;importlib._bootstrap_external>:837(exec_module)
2023-12-18;21:10:21;4;0.000;0.000;0.001;0.000;<frozen;importlib._bootstrap_external>:909(get_code)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;<frozen;importlib._bootstrap_external>:999(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<frozen;zipimport>:63(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<string>:1(<module>)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;<string>:1(__new__)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;<string>:1(_generated_cache_key_traversal)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<string>:1(_generated_get_children_traversal)
2023-12-18;21:10:21;3;0.000;0.000;0.044;0.015;<string>:1(has_table)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;<string>:1(join)
2023-12-18;21:10:21;1574;0.007;0.000;48.153;0.031;<string>:1(values)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;<string>:1(where)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;<string>:2(__init__)
2023-12-18;21:10:21;7;0.000;0.000;0.001;0.000;__init__.py:109(import_module)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;__init__.py:1276(disable)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;__init__.py:1424(debug)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;__init__.py:1436(info)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;__init__.py:144(__lt__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;__init__.py:1675(getEffectiveLevel)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;__init__.py:1689(isEnabledFor)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;__init__.py:218(_acquireLock)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;__init__.py:227(_releaseLock)
2023-12-18;21:10:21;1;0.000;0.000;0.032;0.032;__init__.py:23(<module>)
2023-12-18;21:10:21;239;0.001;0.000;0.001;0.000;__init__.py:33(using_copy_on_write)
2023-12-18;21:10:21;12;0.000;0.000;0.001;0.000;__init__.py:334(__init__)
2023-12-18;21:10:21;48;0.000;0.000;0.000;0.000;__init__.py:343(<genexpr>)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;__init__.py:43(normalize_encoding)
2023-12-18;21:10:21;36;0.000;0.000;0.000;0.000;__init__.py:465(_parse_letter_version)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;__init__.py:503(_parse_local_version)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;__init__.py:515(_cmpkey)
2023-12-18;21:10:21;12;0.000;0.000;0.000;0.000;__init__.py:529(<lambda>)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;__init__.py:70(search_function)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;_asarray.py:112(<setcomp>)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;_asarray.py:31(require)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_collections.py:102(__setitem__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;_collections.py:143(clear)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;_collections.py:146(__new__)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;_collections.py:159(_insert_item)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_collections.py:242(__init__)
2023-12-18;21:10:21;18487;0.144;0.000;0.184;0.000;_collections.py:259(__getitem__)
2023-12-18;21:10:21;30;0.000;0.000;0.000;0.000;_collections.py:291(__iter__)
2023-12-18;21:10:21;28;0.000;0.000;0.000;0.000;_collections.py:302(add)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_collections.py:337(extend)
2023-12-18;21:10:21;1574;0.002;0.000;0.002;0.000;_collections.py:342(__init__)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;_collections.py:520(_inc_counter)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;_collections.py:532(get)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;_collections.py:550(__len__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;_collections.py:556(__setitem__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;_collections.py:567(_manage_size)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;_collections.py:84(__init__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_collections.py:95(__getitem__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_collections_abc.py:252(__subclasshook__)
2023-12-18;21:10:21;19;0.000;0.000;0.000;0.000;_collections_abc.py:302(__subclasshook__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_collections_abc.py:367(__subclasshook__)
2023-12-18;21:10:21;132;0.000;0.000;0.000;0.000;_collections_abc.py:392(__subclasshook__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_collections_abc.py:406(__subclasshook__)
2023-12-18;21:10:21;18475;0.152;0.000;0.336;0.000;_collections_abc.py:657(get)
2023-12-18;21:10:21;10;0.000;0.000;0.000;0.000;_collections_abc.py:664(__contains__)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;_collections_abc.py:676(items)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;_collections_abc.py:698(__init__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;_collections_abc.py:701(__len__)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;_collections_abc.py:72(_check_methods)
2023-12-18;21:10:21;192;0.000;0.000;0.002;0.000;_collections_abc.py:742(__iter__)
2023-12-18;21:10:21;16;0.000;0.000;0.001;0.000;_collections_abc.py:824(update)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_compression.py:12(_check_not_closed)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_compression.py:150(tell)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_compression.py:36(readable)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_compression.py:39(__init__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_compression.py:59(close)
2023-12-18;21:10:21;1574;0.020;0.000;0.072;0.000;_dml_constructors.py:20(insert)
2023-12-18;21:10:21;57;0.000;0.000;0.000;0.000;_dtype.py:24(_kind_name)
2023-12-18;21:10:21;57;0.000;0.000;0.007;0.000;_dtype.py:330(_name_includes_bit_suffix)
2023-12-18;21:10:21;57;0.005;0.000;0.012;0.000;_dtype.py:344(_name_get)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;_elements_constructors.py:1579(text)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_elements_constructors.py:248(any_)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_elements_constructors.py:463(bindparam)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_exceptions.py:30(find_stack_level)
2023-12-18;21:10:21;10;0.000;0.000;0.000;0.000;_internal_utils.py:25(to_native_string)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_internal_utils.py:38(unicode_is_ascii)
2023-12-18;21:10:21;15;0.000;0.000;0.000;0.000;_methods.py:39(_amax)
2023-12-18;21:10:21;5;0.000;0.000;0.001;0.000;_methods.py:47(_sum)
2023-12-18;21:10:21;34;0.000;0.000;0.007;0.000;_methods.py:55(_any)
2023-12-18;21:10:21;11;0.000;0.000;0.002;0.000;_methods.py:61(_all)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;_optional.py:70(get_version)
2023-12-18;21:10:21;7;0.000;0.000;0.002;0.000;_optional.py:91(import_optional_dependency)
2023-12-18;21:10:21;40;0.000;0.000;0.000;0.000;_policybase.py:281(_sanitize_header)
2023-12-18;21:10:21;28;0.000;0.000;0.000;0.000;_policybase.py:293(header_source_parse)
2023-12-18;21:10:21;40;0.000;0.000;0.000;0.000;_policybase.py:311(header_fetch_parse)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_psycopg_common.py:30(bind_processor)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;_request_methods.py:51(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_selectable_constructors.py:448(select)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_typing.py:352(has_schema_attr)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;_typing.py:356(is_quoted_name)
2023-12-18;21:10:21;18;0.000;0.000;0.000;0.000;_ufunc_config.py:132(geterr)
2023-12-18;21:10:21;18;0.000;0.000;0.001;0.000;_ufunc_config.py:33(seterr)
2023-12-18;21:10:21;9;0.000;0.000;0.000;0.000;_ufunc_config.py:426(__init__)
2023-12-18;21:10:21;9;0.000;0.000;0.000;0.000;_ufunc_config.py:430(__enter__)
2023-12-18;21:10:21;9;0.000;0.000;0.000;0.000;_ufunc_config.py:435(__exit__)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;_validators.py:126(_check_for_invalid_keys)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;_validators.py:139(validate_kwargs)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_validators.py:166(validate_args_and_kwargs)
2023-12-18;21:10:21;24;0.000;0.000;0.000;0.000;_validators.py:224(validate_bool_kwarg)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;_validators.py:27(_check_arg_length)
2023-12-18;21:10:21;5;0.000;0.000;0.000;0.000;_validators.py:445(check_dtype_backend)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;_validators.py:47(_check_for_default_values)
2023-12-18;21:10:21;173/32;0.000;0.000;0.001;0.000;abc.py:100(__subclasscheck__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;abc.py:89(register)
2023-12-18;21:10:21;1573385;0.519;0.000;1.099;0.000;abc.py:96(__instancecheck__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;adapters.py:135(__init__)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;adapters.py:173(init_poolmanager)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;adapters.py:237(cert_verify)
2023-12-18;21:10:21;2;0.000;0.000;0.001;0.000;adapters.py:294(build_response)
2023-12-18;21:10:21;2;0.000;0.000;0.002;0.001;adapters.py:331(get_connection)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;adapters.py:360(close)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;adapters.py:370(request_url)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;adapters.py:399(add_headers)
2023-12-18;21:10:21;2;0.000;0.000;0.916;0.458;adapters.py:434(send)
2023-12-18;21:10:21;4;0.000;0.000;0.000;0.000;adapters.py:73(__init__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;algorithms.py:106(_ensure_data)
2023-12-18;21:10:21;16;0.000;0.000;0.048;0.003;algorithms.py:1165(take)
2023-12-18;21:10:21;2;0.366;0.183;0.366;0.183;algorithms.py:939(duplicated)
2023-12-18;21:10:21;11;0.000;0.000;0.000;0.000;annotation.py:155(_deannotate)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;api.py:112(_get_combined_index)
2023-12-18;21:10:21;2;0.000;0.000;78.787;39.394;api.py:14(request)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;api.py:194(union_indexes)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;api.py:367(default_index)
2023-12-18;21:10:21;2;0.000;0.000;78.787;39.394;api.py:62(get)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;api.py:68(get_objs_combined_axis)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;api.py:94(<listcomp>)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;api.py:98(_get_distinct_objs)
2023-12-18;21:10:21;3;0.030;0.010;42.085;14.028;apply.py:1010(apply)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;apply.py:103(__init__)
2023-12-18;21:10:21;3;0.000;0.000;42.055;14.018;apply.py:1061(apply_standard)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;apply.py:991(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.001;0.001;array.py:104(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;array.py:108(<listcomp>)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;array.py:153(self_group)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;array.py:264(__init__)
2023-12-18;21:10:21;2;0.000;0.000;1.704;0.852;array_ops.py:237(comparison_op)
2023-12-18;21:10:21;2;0.000;0.000;1.704;0.852;array_ops.py:67(comp_method_OBJECT_ARRAY)
2023-12-18;21:10:21;1;0.000;0.000;1.578;1.578;arraylike.py:38(__eq__)
2023-12-18;21:10:21;1;0.000;0.000;0.130;0.130;arraylike.py:42(__ne__)
2023-12-18;21:10:21;6;0.000;0.000;0.206;0.034;astype.py:162(astype_array)
2023-12-18;21:10:21;6;0.000;0.000;0.206;0.034;astype.py:196(astype_array_safe)
2023-12-18;21:10:21;2;0.000;0.000;0.174;0.087;astype.py:60(_astype_nansafe)
2023-12-18;21:10:21;32;0.000;0.000;0.000;0.000;attr.py:374(__call__)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;attr.py:389(__bool__)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;base.py:1030(in_transaction)
2023-12-18;21:10:21;16;0.001;0.000;0.070;0.004;base.py:1070(take)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1083(_begin_impl)
2023-12-18;21:10:21;4725;0.002;0.000;0.002;0.000;base.py:1084(_effective_plugin_target)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;base.py:1101(_maybe_disallow_fill)
2023-12-18;21:10:21;1;0.000;0.000;0.089;0.089;base.py:1123(_commit_impl)
2023-12-18;21:10:21;1;0.000;0.000;0.008;0.008;base.py:1163(repeat)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1175(copy)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1210(close)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:122(_reset_cache)
2023-12-18;21:10:21;3;0.000;0.000;0.042;0.014;base.py:1278(scalar)
2023-12-18;21:10:21;13;0.000;0.000;0.001;0.000;base.py:1333(_set_parent_with_dispatch)
2023-12-18;21:10:21;2;0.000;0.000;0.366;0.183;base.py:1335(_duplicated)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;base.py:137(__init__)
2023-12-18;21:10:21;1577;0.014;0.000;427.723;0.271;base.py:1372(execute)
2023-12-18;21:10:21;10;0.000;0.000;0.000;0.000;base.py:1377(__init__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1390(_checkin)
2023-12-18;21:10:21;2;0.000;0.000;0.298;0.149;base.py:140(isna)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1404(_reset)
2023-12-18;21:10:21;1580;0.006;0.000;0.033;0.000;base.py:1489(cursor)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;base.py:1493(__getattr__)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1513(close)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:153(_consolidate_inplace)
2023-12-18;21:10:21;6;0.000;0.000;0.000;0.000;base.py:1532(__init__)
2023-12-18;21:10:21;80;0.000;0.000;0.000;0.000;base.py:1582(name)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:1583(__bool__)
2023-12-18;21:10:21;1582;0.006;0.000;0.009;0.000;base.py:1589(__iter__)
2023-12-18;21:10:21;1580;0.038;0.000;427.745;0.271;base.py:1589(_execute_clauseelement)
2023-12-18;21:10:21;34;0.000;0.000;0.000;0.000;base.py:159(__getattr__)
2023-12-18;21:10:21;1582;0.003;0.000;0.003;0.000;base.py:1591(<listcomp>)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;base.py:1600(_validate_names)
2023-12-18;21:10:21;2;0.000;0.000;0.000;0.000;base.py:162(array)
2023-12-18;21:10:21;7;0.000;0.000;0.000;0.000;base.py:1631(__getattr__)
2023-12-18;21:10:21;21;0.000;0.000;0.000;0.000;base.py:1637(__contains__)
2023-12-18;21:10:21;10;0.000;0.000;0.000;0.000;base.py:1668(_get_names)
2023-12-18;21:10:21;1;0.000;0.000;0.001;0.001;base.py:1714(visit_array)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:1788(as_readonly)
2023-12-18;21:10:21;1580;0.035;0.000;97.938;0.062;base.py:1790(_execute_context)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;base.py:180(_for_class)
2023-12-18;21:10:21;16;0.000;0.000;0.000;0.000;base.py:183(_for_instance)
2023-12-18;21:10:21;1580;0.038;0.000;71.088;0.045;base.py:1852(_exec_single_context)
2023-12-18;21:10:21;8;0.000;0.000;0.000;0.000;base.py:1877(nlevels)
2023-12-18;21:10:21;1;0.000;0.000;0.000;0.000;base.py:1892(get_select_precolumns)
2023-12-18;21:10:21;10;0.000;0.000;0.000;0.000;base.py:1974(_append_new_column)
2023-12-18;21:10:21;10;0.000;0.000;0.000;0.000;base.py:2036(replace)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:2111(__init__)
2023-12-18;21:10:21;4;0.005;0.001;0.005;0.001;base.py:2121(is_monotonic_increasing)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:2151(__hash__)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:2152(<genexpr>)
2023-12-18;21:10:21;1580;0.003;0.000;0.004;0.000;base.py:2197(_safe_close_cursor)
2023-12-18;21:10:21;16;0.020;0.001;0.021;0.001;base.py:2205(is_unique)
2023-12-18;21:10:21;22;0.000;0.000;0.000;0.000;base.py:229(construct_from_string)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:238(_from_objects)
2023-12-18;21:10:21;3;0.000;0.000;0.000;0.000;base.py:244(<listcomp>)
